Order ID,Order Date,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode
10204,9/6/2025,Damini Kohli,West,Surat,Sports,Dumbbells,Dumbbells Unde,4,65084,10,234302.4,21939.1,UPI
10205,5/16/2025,Hansh Bali,East,Guwahati,Groceries,Rice,Rice Odit,2,32591,5,61922.9,11144.15,UPI
10206,1/15/2025,Stuvan Arora,West,Mumbai,Clothing,Kids Wear,Kids Wear Sed,3,19535,10,52744.5,5396.94,Debit Card
10207,5/13/2024,Devansh Bhatti,West,Mumbai,Books,Non-Fiction,Non-Fiction Occaecati,4,22065,10,79434,9292.82,Debit Card
10208,9/14/2024,Devansh Bains,West,Mumbai,Beauty,Shampoo,Shampoo Provident,2,48559,5,92262.1,6636.68,UPI
10209,12/27/2024,Dhruv Srinivasan,West,Mumbai,Sports,Cricket Bat,Cricket Bat Minus,3,47479,0,142437,13234.4,Credit Card
10210,12/24/2023,Chirag Grewal,East,Ranchi,Electronics,Headphones,Headphones Similique,3,62485,5,178082.25,27415.31,Net Banking
10211,3/16/2024,Kimaya Mallick,West,Mumbai,Groceries,Spices,Spices Incidunt,5,18762,5,89119.5,6850.32,Credit Card
10212,5/6/2024,Purab Boase,South,Bangalore,Electronics,Headphones,Headphones Maiores,5,76126,10,342567,48726.33,COD
10213,3/20/2025,Ritvik Suri,West,Surat,Clothing,Women's Wear,Women's Wear Iste,2,60550,10,108990,22383.22,Debit Card
10214,1/11/2024,Samarth Sibal,South,Chennai,Groceries,Oil,Oil Sunt,3,42839,5,122091.15,30284.02,COD
10215,3/3/2024,Ranbir Randhawa,South,Bangalore,Furniture,Sofa,Sofa Vel,4,21265,0,85060,4989.48,Net Banking
10216,7/17/2025,Pihu Srinivasan,South,Bangalore,Furniture,Bed,Bed Architecto,3,50927,15,129863.85,11599.47,UPI
10217,3/8/2025,Hunar Mand,East,Patna,Books,Fiction,Fiction Dolorem,4,29195,15,99263,7993.99,UPI
10218,12/1/2024,Fateh Shroff,North,Delhi,Sports,Tennis Racket,Tennis Racket Rem,5,39970,20,159880,13769.85,Net Banking
10219,3/7/2025,Piya Korpal,North,Jaipur,Electronics,Headphones,Headphones Recusandae,4,19169,10,69008.4,15768.95,UPI
10220,11/22/2024,Dishani Ranganathan,South,Coimbatore,Toys,RC Car,RC Car Quam,3,12676,15,32323.8,4419.76,UPI
10221,1/10/2025,Raunak Krishnamurthy,West,Pune,Beauty,Shampoo,Shampoo Rem,4,16526,15,56188.4,9406.6,Debit Card
10222,3/3/2024,Devansh Karnik,South,Coimbatore,Furniture,Chair,Chair Sint,4,4135,15,14059,765.58,Debit Card
10223,10/2/2024,Misha Setty,West,Ahmedabad,Beauty,Lipstick,Lipstick Atque,2,22859,5,43432.1,8765.28,Credit Card
10224,9/4/2025,Hridaan Karnik,West,Pune,Books,Non-Fiction,Non-Fiction Porro,2,77443,15,131653.1,24358.19,Net Banking
10225,11/12/2023,Jayesh Kalita,West,Pune,Kitchen,Mixer Grinder,Mixer Grinder Aperiam,3,70729,0,212187,12130.56,UPI
10226,5/14/2024,Madhav Jaggi,West,Mumbai,Kitchen,Mixer Grinder,Mixer Grinder Placeat,5,57741,0,288705,70358.14,Net Banking
10227,7/18/2024,Priyansh Gour,North,Chandigarh,Groceries,Rice,Rice Ullam,5,65635,10,295357.5,58308.1,COD
10228,9/3/2025,Shray Dugar,North,Jaipur,Groceries,Spices,Spices Cum,3,17427,10,47052.9,10506.97,Net Banking
10229,5/4/2024,Rhea Ratti,South,Coimbatore,Clothing,Accessories,Accessories Est,5,41707,10,187681.5,30495.34,Net Banking
10230,8/7/2024,Akarsh Kala,West,Goa,Kitchen,Cookware Set,Cookware Set Nihil,3,12925,20,31020,2254.01,Net Banking
10231,11/6/2024,Neysa Kothari,East,Ranchi,Sports,Cricket Bat,Cricket Bat Ex,4,28451,20,91043.2,17254.47,UPI
10232,2/16/2024,Shaan Seth,North,Amritsar,Home Decor,Wall Art,Wall Art Earum,1,46500,20,37200,7575.46,UPI
10233,11/28/2024,Adira Dar,South,Coimbatore,Home Decor,Clock,Clock Optio,4,73548,20,235353.6,32457.28,UPI
10234,8/14/2025,Mehul Bose,East,Bhubaneswar,Home Decor,Clock,Clock Maiores,3,51697,5,147336.45,21418.07,COD
10235,7/17/2025,Reyansh Mahajan,East,Guwahati,Groceries,Sugar,Sugar Iusto,1,39944,15,33952.4,7336.34,Debit Card
10236,2/4/2025,Dhruv Bhattacharyya,West,Surat,Beauty,Shampoo,Shampoo Libero,4,18454,20,59052.8,3756.64,Debit Card
10237,12/14/2024,Advika Ramakrishnan,South,Hyderabad,Electronics,Headphones,Headphones Exercitationem,2,30222,0,60444,5067.9,Net Banking
10238,2/1/2024,Eshani Anand,South,Bangalore,Books,Biography,Biography Deleniti,5,7034,15,29894.5,7348.88,COD
10239,7/15/2025,Vardaniya Borra,East,Guwahati,Electronics,Headphones,Headphones Doloribus,5,57335,20,229340,28515.03,Net Banking
10240,10/26/2024,Misha Batra,South,Thiruvananthapuram,Clothing,Women's Wear,Women's Wear Delectus,4,9093,10,32734.8,4322.02,COD
10241,10/30/2023,Vaibhav Kunda,East,Bhubaneswar,Kitchen,Juicer,Juicer Sint,2,34565,15,58760.5,13789.31,Credit Card
10242,12/29/2023,Kimaya Vala,South,Coimbatore,Home Decor,Wall Art,Wall Art Tenetur,5,52040,0,260200,18189.62,COD
10243,2/13/2025,Onkar Verma,East,Kolkata,Electronics,Camera,Camera Minus,2,53365,20,85384,15861.81,Debit Card
10244,9/19/2024,Shanaya Bhat,South,Coimbatore,Sports,Tennis Racket,Tennis Racket Sed,4,15498,0,61992,5890.9,Credit Card
10245,10/30/2023,Pihu Varghese,West,Goa,Kitchen,Mixer Grinder,Mixer Grinder Aliquam,1,3128,15,2658.8,362.44,UPI
10246,3/31/2024,Zain Sen,South,Bangalore,Clothing,Men's Wear,Men's Wear Ex,5,23664,15,100572,22121.16,COD
10247,2/24/2025,Suhana Ganguly,South,Thiruvananthapuram,Groceries,Spices,Spices Pariatur,2,28416,10,51148.8,5324.04,Net Banking
10248,3/18/2025,Manjari Mangal,East,Bhubaneswar,Furniture,Cabinet,Cabinet Nisi,1,59778,15,50811.3,8498.57,Debit Card
10249,6/13/2024,Yasmin Sekhon,East,Ranchi,Electronics,Smartwatch,Smartwatch Tempore,4,31095,15,105723,22061.05,Debit Card
10250,10/18/2023,Faiyaz Issac,East,Kolkata,Furniture,Table,Table Deserunt,2,50258,15,85438.6,10418.46,UPI
10251,9/24/2024,Darshit Hans,West,Pune,Home Decor,Clock,Clock Perferendis,2,60360,5,114684,11743.67,Credit Card
10252,3/2/2024,Charvi Shenoy,North,Lucknow,Toys,Doll,Doll Assumenda,2,63148,5,119981.2,23234.02,COD
10253,5/21/2024,Khushi Bhalla,South,Hyderabad,Clothing,Men's Wear,Men's Wear Aliquid,5,57913,0,289565,61458.27,COD
10254,1/16/2025,Samarth Biswas,West,Goa,Clothing,Women's Wear,Women's Wear Totam,2,58276,10,104896.8,17061.36,COD
10255,11/7/2023,Badal Mangal,East,Ranchi,Home Decor,Cushion,Cushion Ipsum,5,6472,10,29124,7277.61,Debit Card
10256,1/12/2025,Nirvi Keer,North,Amritsar,Electronics,Headphones,Headphones Deleniti,3,3517,5,10023.45,1456.11,UPI
10257,3/28/2024,Gatik Comar,West,Pune,Groceries,Spices,Spices Reiciendis,3,7479,20,17949.6,2704.4,Net Banking
10258,10/21/2024,Hazel Hayre,North,Jaipur,Home Decor,Vase,Vase Laboriosam,5,72191,10,324859.5,53183.45,Credit Card
10259,12/15/2024,Ritvik Mangat,North,Chandigarh,Clothing,Accessories,Accessories Iure,1,59846,5,56853.7,9759.16,COD
10260,6/3/2024,Damini Kapur,South,Bangalore,Clothing,Women's Wear,Women's Wear Officia,1,59828,5,56836.6,8325.15,Net Banking
10261,8/30/2025,Tushar Devan,South,Coimbatore,Clothing,Women's Wear,Women's Wear Vero,2,27785,0,55570,6793.55,UPI
10262,10/25/2024,Rohan Iyengar,East,Patna,Sports,Yoga Mat,Yoga Mat Quibusdam,3,24823,10,67022.1,14626.79,COD
10263,11/22/2023,Bhavin Tara,North,Jaipur,Toys,Action Figure,Action Figure Beatae,3,50511,10,136379.7,20913.92,COD
10264,2/5/2024,Drishya Mangal,South,Coimbatore,Kitchen,Juicer,Juicer Voluptate,4,39061,20,124995.2,30886.7,Credit Card
10265,3/7/2024,Divyansh Bhavsar,East,Kolkata,Kitchen,Cookware Set,Cookware Set Ut,5,30115,10,135517.5,8531.85,UPI
10266,10/26/2024,Anay Warrior,East,Guwahati,Books,Fiction,Fiction Aliquid,1,43894,20,35115.2,4820.48,UPI
10267,2/5/2025,Khushi Taneja,East,Bhubaneswar,Toys,RC Car,RC Car Ipsum,3,33800,5,96330,11891.6,Net Banking
10268,3/27/2025,Siya Chandra,North,Chandigarh,Kitchen,Microwave,Microwave Eius,2,9711,10,17479.8,2640.87,Credit Card
10269,2/20/2025,Taran Vig,South,Chennai,Toys,Doll,Doll Eius,5,57388,20,229552,51151.3,UPI
10270,6/9/2024,Nitya Gopal,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Consequuntur,4,27669,20,88540.8,16698.92,Net Banking
10271,9/29/2024,Dishani Chaudhry,East,Ranchi,Electronics,Laptop,Laptop Ipsam,2,63300,0,126600,16591.78,Debit Card
10272,9/2/2025,Advika Grover,East,Bhubaneswar,Home Decor,Wall Art,Wall Art Neque,4,32197,10,115909.2,27119.3,Credit Card
10273,8/27/2024,Suhana Rastogi,East,Bhubaneswar,Toys,RC Car,RC Car Et,4,25239,15,85812.6,9112.69,Debit Card
10274,2/16/2024,Onkar Rajagopal,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Provident,4,47304,15,160833.6,35806.38,Credit Card
10275,4/16/2025,Rhea Basak,East,Kolkata,Sports,Football,Football Temporibus,2,19112,10,34401.6,6928.02,Debit Card
10276,4/14/2024,Anya Sha,South,Coimbatore,Electronics,Mobile,Mobile Laudantium,5,890,20,3560,448.45,UPI
10277,4/10/2024,Alia Ravi,North,Lucknow,Beauty,Foundation,Foundation Doloremque,4,62321,5,236819.8,40372.4,COD
10278,4/22/2025,Tarini Shukla,West,Surat,Clothing,Women's Wear,Women's Wear Consequuntur,5,31545,5,149838.75,36850.09,Credit Card
10279,9/27/2024,Aarush Kaur,South,Thiruvananthapuram,Beauty,Lipstick,Lipstick Debitis,1,77022,5,73170.9,10033.02,COD
10280,2/6/2024,Uthkarsh Dara,East,Guwahati,Groceries,Oil,Oil Sit,5,31480,10,141660,22581.15,Debit Card
10281,8/17/2025,Samiha Dutta,East,Patna,Sports,Dumbbells,Dumbbells Assumenda,3,77903,15,198652.65,24667.96,UPI
10282,8/25/2024,Mahika Divan,East,Ranchi,Sports,Football,Football Distinctio,4,43141,10,155307.6,29994.41,COD
10283,6/30/2025,Vidur Sharaf,East,Patna,Toys,Board Game,Board Game A,2,41901,5,79611.9,8137.53,Debit Card
10284,5/10/2025,Purab Seshadri,South,Bangalore,Beauty,Foundation,Foundation Necessitatibus,5,74119,10,333535.5,29686.68,Credit Card
10285,8/5/2025,Vanya Sur,South,Hyderabad,Furniture,Cabinet,Cabinet Ratione,1,45039,0,45039,5713.33,Net Banking
10286,2/14/2024,Rati Goyal,West,Mumbai,Kitchen,Microwave,Microwave Ea,3,23107,10,62388.9,14441.15,Credit Card
10287,7/23/2025,Anay Goswami,North,Jaipur,Electronics,Mobile,Mobile Beatae,1,19031,5,18079.45,3429.94,Credit Card
10288,3/9/2025,Anika Deol,East,Patna,Home Decor,Vase,Vase Exercitationem,5,6383,5,30319.25,6663.92,COD
10289,3/30/2024,Sahil Saxena,North,Jaipur,Electronics,Camera,Camera Quasi,4,19136,10,68889.6,11105.93,Debit Card
10290,6/23/2025,Rhea Rajagopalan,West,Ahmedabad,Electronics,Camera,Camera Atque,1,24046,20,19236.8,1484.91,Net Banking
10291,4/20/2025,Zaina Bassi,South,Coimbatore,Beauty,Shampoo,Shampoo Nulla,5,52962,15,225088.5,19501.98,Credit Card
10292,7/16/2024,Ishita Shroff,South,Bangalore,Furniture,Sofa,Sofa Dolorum,4,697,20,2230.4,407.92,Credit Card
10293,10/16/2023,Kabir Dubey,West,Goa,Beauty,Foundation,Foundation Officia,4,64428,0,257712,26012.11,Net Banking
10294,5/10/2025,Zoya Gera,South,Hyderabad,Beauty,Shampoo,Shampoo Saepe,1,15196,5,14436.2,906.84,COD
10295,11/5/2023,Shalv Lad,North,Delhi,Furniture,Chair,Chair Assumenda,2,78645,5,149425.5,16809.48,Debit Card
10296,6/3/2024,Kaira Sinha,South,Bangalore,Clothing,Accessories,Accessories Perspiciatis,4,66392,0,265568,59731.79,UPI
10297,6/9/2024,Aaina Gala,East,Patna,Home Decor,Lamp,Lamp Ex,3,53780,5,153273,15727.77,Net Banking
10298,9/17/2025,Pari Vohra,North,Lucknow,Books,Fiction,Fiction Rem,5,27298,15,116016.5,26646.97,Credit Card
10299,1/3/2024,Lagan Kala,South,Thiruvananthapuram,Books,Textbook,Textbook Alias,1,72532,5,68905.4,5338.34,Net Banking
10300,9/14/2024,Keya Borah,North,Lucknow,Electronics,Camera,Camera Placeat,5,32758,5,155600.5,33651.01,Net Banking
10301,8/29/2024,Hiran Balakrishnan,West,Mumbai,Electronics,Headphones,Headphones Rerum,1,50673,0,50673,6174.29,COD
10302,4/1/2025,Heer Lal,East,Kolkata,Beauty,Foundation,Foundation Molestias,3,51988,5,148165.8,28610.94,UPI
10303,5/13/2024,Stuvan Hayer,North,Chandigarh,Furniture,Bed,Bed Optio,5,50808,20,203232,18444.62,Debit Card
10304,10/18/2024,Mishti Lata,West,Pune,Sports,Dumbbells,Dumbbells Dolorem,1,60395,10,54355.5,8805.24,UPI
10305,8/31/2025,Vedika Shetty,South,Chennai,Kitchen,Cookware Set,Cookware Set Eligendi,4,18577,0,74308,9828.04,UPI
10306,3/26/2024,Shalv Ahluwalia,North,Lucknow,Toys,RC Car,RC Car Nobis,5,42091,15,178886.75,33710.88,Net Banking
10307,11/5/2023,Rania Bawa,East,Guwahati,Home Decor,Vase,Vase Quisquam,2,48342,10,87015.6,8010.29,Net Banking
10308,5/27/2024,Piya Yadav,North,Chandigarh,Furniture,Sofa,Sofa Temporibus,5,14484,10,65178,14017.38,UPI
10309,6/11/2025,Emir Doctor,South,Chennai,Beauty,Shampoo,Shampoo Commodi,3,75112,0,225336,41756.57,UPI
10310,9/13/2024,Tiya Bedi,North,Delhi,Furniture,Bed,Bed Aspernatur,1,61423,5,58351.85,7117.79,Net Banking
10311,7/17/2024,Lavanya Cherian,South,Coimbatore,Toys,Board Game,Board Game Consectetur,5,68955,5,327536.25,66432.74,Net Banking
10312,4/13/2025,Nirvi Vyas,East,Ranchi,Home Decor,Vase,Vase A,2,54662,20,87459.2,6642.63,Debit Card
10313,12/6/2023,Alia Bandi,East,Ranchi,Toys,Puzzle,Puzzle Veniam,1,25673,0,25673,5287.23,Net Banking
10314,1/9/2025,Adira Dhingra,North,Delhi,Beauty,Perfume,Perfume Mollitia,5,70511,0,352555,50630.69,COD
10315,5/25/2024,Saira Chacko,North,Jaipur,Books,Comics,Comics Reprehenderit,5,27101,10,121954.5,16875.23,UPI
10316,12/27/2023,Biju Handa,East,Kolkata,Electronics,Headphones,Headphones Perferendis,4,58124,15,197621.6,24989.09,Debit Card
10317,5/11/2024,Badal Sanghvi,South,Bangalore,Toys,Action Figure,Action Figure Ipsum,4,76344,10,274838.4,62452.3,UPI
10318,6/1/2025,Manikya Sur,West,Pune,Sports,Cricket Bat,Cricket Bat Accusamus,3,79811,5,227461.35,38212.89,Net Banking
10319,10/27/2024,Ritvik Sankar,West,Surat,Groceries,Wheat,Wheat Repellendus,3,47051,10,127037.7,28041.84,Credit Card
10320,5/26/2025,Gokul Kari,North,Delhi,Groceries,Wheat,Wheat Facere,1,79212,0,79212,6199.67,Credit Card
10321,1/22/2024,Veer Sood,North,Chandigarh,Furniture,Chair,Chair Odit,3,27980,15,71349,15172.76,Debit Card
10322,2/25/2025,Nitya Mani,West,Goa,Electronics,Mobile,Mobile Mollitia,2,33835,15,57519.5,7514.18,UPI
10323,3/18/2024,Mamooty Jhaveri,West,Pune,Kitchen,Refrigerator,Refrigerator Unde,2,55696,15,94683.2,11283.19,COD
10324,2/21/2025,Abram Gera,West,Mumbai,Electronics,Mobile,Mobile Asperiores,4,67835,0,271340,43514.49,UPI
10325,7/10/2024,Aniruddh Batra,East,Guwahati,Home Decor,Cushion,Cushion Earum,4,37394,20,119660.8,26431.65,Net Banking
10326,7/10/2025,Navya Balakrishnan,East,Kolkata,Kitchen,Mixer Grinder,Mixer Grinder Maxime,4,40507,5,153926.6,19586.78,COD
10327,11/12/2023,Vedika Suri,East,Patna,Kitchen,Microwave,Microwave Quia,2,5015,0,10030,1721.21,Net Banking
10328,9/19/2024,Taran Ganesan,South,Hyderabad,Clothing,Men's Wear,Men's Wear Debitis,4,58878,20,188409.6,41098.05,Credit Card
10329,11/24/2024,Dhanuk Ramachandran,North,Chandigarh,Clothing,Kids Wear,Kids Wear Pariatur,1,5141,0,5141,929.63,Debit Card
10330,10/16/2024,Tarini Walia,South,Bangalore,Sports,Dumbbells,Dumbbells Ab,1,7226,10,6503.4,1113.73,Credit Card
10331,10/25/2024,Ira Walia,West,Surat,Electronics,Laptop,Laptop Tempore,5,27669,0,138345,18153.21,UPI
10332,3/8/2024,Fateh Dhar,South,Thiruvananthapuram,Groceries,Wheat,Wheat Itaque,3,43125,10,116437.5,20639.6,Credit Card
10333,3/23/2024,Indrajit Kaul,North,Jaipur,Books,Fiction,Fiction Sunt,5,54056,10,243252,34303.11,COD
10334,11/22/2023,Krish Ahuja,South,Hyderabad,Beauty,Face Cream,Face Cream Doloribus,2,21407,15,36391.9,6661.9,Credit Card
10335,6/1/2025,Mohanlal Dyal,West,Goa,Furniture,Cabinet,Cabinet Iusto,4,26792,0,107168,8763.99,Net Banking
10336,8/26/2025,Jivin Bobal,South,Thiruvananthapuram,Furniture,Sofa,Sofa Occaecati,1,17266,5,16402.7,1077.72,Debit Card
10337,11/21/2023,Prisha Dhillon,South,Bangalore,Electronics,Mobile,Mobile Quo,4,28866,15,98144.4,12724.88,UPI
10338,7/19/2024,Veer Goel,East,Bhubaneswar,Groceries,Sugar,Sugar Est,2,72768,15,123705.6,15183.16,Credit Card
10339,10/8/2023,Hunar Ganesan,West,Surat,Furniture,Chair,Chair Ipsum,5,44620,0,223100,17960.38,Net Banking
10340,7/27/2024,Hrishita Lata,East,Guwahati,Books,Comics,Comics Unde,4,39237,5,149100.6,21260.28,Credit Card
10341,5/18/2024,Mishti Bhagat,East,Kolkata,Furniture,Chair,Chair Voluptatum,5,28761,15,122234.25,21318.01,Credit Card
10342,8/27/2024,Dharmajan Goel,East,Bhubaneswar,Sports,Football,Football Fugiat,3,28696,20,68870.4,11659.91,UPI
10343,10/16/2023,Taimur Bumb,East,Bhubaneswar,Kitchen,Mixer Grinder,Mixer Grinder Labore,3,13698,20,32875.2,5197.07,Debit Card
10344,10/19/2024,Divij Bose,West,Ahmedabad,Kitchen,Juicer,Juicer Officia,1,67733,5,64346.35,11812.56,UPI
10345,8/21/2025,Biju Vig,South,Bangalore,Sports,Yoga Mat,Yoga Mat Aliquid,5,22546,5,107093.5,24660.13,Net Banking
10346,2/2/2025,Dhruv Bhalla,West,Mumbai,Clothing,Kids Wear,Kids Wear Labore,3,72254,15,184247.7,45928.61,COD
10347,7/1/2024,Badal Balan,East,Kolkata,Kitchen,Mixer Grinder,Mixer Grinder Doloribus,1,8062,5,7658.9,1392.85,Net Banking
10348,11/7/2024,Mahika Sachdeva,South,Coimbatore,Electronics,Camera,Camera Voluptatum,1,70715,15,60107.75,5835.25,UPI
10349,6/26/2025,Elakshi Baral,East,Kolkata,Home Decor,Clock,Clock Nam,1,25415,10,22873.5,5134.3,UPI
10350,6/3/2025,Rania Balakrishnan,East,Guwahati,Home Decor,Vase,Vase Vel,2,20517,20,32827.2,5810.64,Credit Card
10351,8/5/2024,Samaira Goel,North,Amritsar,Sports,Football,Football Iusto,2,69618,0,139236,30309.19,Net Banking
10352,7/28/2024,Suhana Talwar,West,Mumbai,Home Decor,Cushion,Cushion Voluptate,2,33205,20,53128,12431.54,Credit Card
10353,9/7/2024,Tara Chaudhry,South,Chennai,Toys,Board Game,Board Game Dolore,4,71919,20,230140.8,41478.59,UPI
10354,1/22/2024,Shanaya Roy,West,Pune,Kitchen,Microwave,Microwave Quos,1,52774,5,50135.3,3969.6,COD
10355,7/20/2025,Onkar Sunder,North,Delhi,Groceries,Oil,Oil Quibusdam,4,12610,20,40352,7659.18,COD
10356,10/8/2023,Yasmin Baral,North,Amritsar,Home Decor,Cushion,Cushion Consequatur,1,34831,10,31347.9,4061.3,UPI
10357,1/26/2025,Shayak Koshy,South,Chennai,Kitchen,Cookware Set,Cookware Set Natus,4,44710,20,143072,19431.3,Net Banking
10358,5/8/2025,Yakshit Arora,South,Bangalore,Clothing,Shoes,Shoes Quisquam,3,1260,0,3780,362.71,Credit Card
10359,1/14/2024,Riaan Sura,East,Kolkata,Kitchen,Cookware Set,Cookware Set Incidunt,1,17584,10,15825.6,3032.16,Net Banking
10360,7/28/2024,Aarna Ramesh,East,Patna,Books,Biography,Biography Quas,3,31082,10,83921.4,4318.57,Debit Card
10361,4/28/2025,Yuvaan Sheth,West,Ahmedabad,Home Decor,Lamp,Lamp Veritatis,2,35165,15,59780.5,11479.28,Debit Card
10362,11/14/2024,Riya Hari,West,Mumbai,Clothing,Accessories,Accessories Velit,4,67674,5,257161.2,13974.84,UPI
10363,10/20/2024,Lavanya Anne,West,Mumbai,Beauty,Face Cream,Face Cream Maxime,4,67151,5,255173.8,16707.86,Debit Card
10364,11/19/2023,Taimur Goda,South,Coimbatore,Clothing,Women's Wear,Women's Wear Ab,1,7087,0,7087,604.61,Net Banking
10365,5/14/2025,Mamooty Vora,North,Jaipur,Groceries,Wheat,Wheat Animi,3,44103,15,112462.65,21743.77,UPI
10366,10/3/2025,Rasha Sule,West,Surat,Toys,Action Figure,Action Figure Veritatis,1,54671,0,54671,12774.27,UPI
10367,11/14/2023,Anahi Issac,East,Patna,Toys,RC Car,RC Car Veritatis,1,28783,5,27343.85,6205,UPI
10368,1/6/2025,Ela Chandra,North,Lucknow,Home Decor,Clock,Clock Earum,5,26170,15,111222.5,9145.67,UPI
10369,10/13/2023,Samiha Sabharwal,East,Patna,Home Decor,Clock,Clock Saepe,2,20101,15,34171.7,6720.07,Debit Card
10370,4/8/2024,Tara Hari,West,Surat,Sports,Dumbbells,Dumbbells Voluptatibus,5,41691,20,166764,17579.02,COD
10371,4/25/2024,Sumer Mann,West,Mumbai,Furniture,Cabinet,Cabinet Iure,4,51848,0,207392,47871.61,Debit Card
10372,6/28/2025,Suhana Sunder,North,Lucknow,Electronics,Laptop,Laptop Deserunt,1,14010,20,11208,2672.37,UPI
10373,10/25/2024,Anay Mandal,South,Chennai,Clothing,Kids Wear,Kids Wear Ipsa,2,78959,10,142126.2,11846.26,Debit Card
10374,11/4/2023,Emir Jha,East,Ranchi,Furniture,Table,Table Libero,3,59052,5,168298.2,12144.65,Debit Card
10375,10/17/2023,Nehmat Iyengar,West,Surat,Groceries,Wheat,Wheat Laboriosam,1,24888,20,19910.4,3164.1,Net Banking
10376,9/23/2025,Ritvik Sood,South,Bangalore,Beauty,Perfume,Perfume Quas,3,34836,0,104508,10965.21,Debit Card
10377,10/3/2024,Taimur Bahl,South,Chennai,Kitchen,Juicer,Juicer Facere,3,76943,0,230829,19570.6,Debit Card
10378,6/23/2024,Mahika Kothari,East,Patna,Books,Textbook,Textbook Odio,4,24517,10,88261.2,20015.42,COD
10379,1/30/2025,Jiya Bahl,West,Ahmedabad,Sports,Tennis Racket,Tennis Racket Veritatis,2,10782,5,20485.8,2609.18,Credit Card
10380,8/28/2025,Ranbir Khalsa,North,Chandigarh,Beauty,Shampoo,Shampoo Molestiae,2,64665,20,103464,11392.29,Credit Card
10381,2/23/2025,Darshit Upadhyay,North,Jaipur,Furniture,Bed,Bed Recusandae,2,22136,5,42058.4,7357.3,COD
10382,4/9/2024,Ayesha Sarna,North,Chandigarh,Furniture,Bed,Bed Veritatis,1,68628,5,65196.6,7225.16,Credit Card
10383,8/12/2025,Sara Koshy,East,Ranchi,Furniture,Sofa,Sofa Laboriosam,5,46409,5,220442.75,50160.42,Net Banking
10384,6/30/2024,Samar Jayaraman,North,Chandigarh,Furniture,Bed,Bed Illum,4,34390,0,137560,18865.74,Net Banking
10385,8/26/2025,Seher Lall,North,Amritsar,Sports,Cricket Bat,Cricket Bat Eligendi,3,38240,20,91776,19045.63,Net Banking
10386,11/23/2024,Anahita Hegde,South,Coimbatore,Toys,Doll,Doll Hic,3,18812,20,45148.8,2803.69,Debit Card
10387,3/6/2025,Indranil Varty,West,Mumbai,Beauty,Lipstick,Lipstick Esse,3,13633,15,34764.15,8080.86,UPI
10388,8/18/2024,Myra Sarkar,South,Thiruvananthapuram,Clothing,Accessories,Accessories Voluptas,2,29494,10,53089.2,10186.48,COD
10389,6/11/2024,Nitara Char,North,Amritsar,Toys,Board Game,Board Game Impedit,1,47491,15,40367.35,7957.7,Debit Card
10390,12/31/2023,Anay Deol,East,Bhubaneswar,Home Decor,Lamp,Lamp Cum,4,28562,15,97110.8,14603.15,UPI
10391,12/29/2024,Anvi Jayaraman,East,Kolkata,Furniture,Table,Table Exercitationem,4,45176,15,153598.4,34231.1,Credit Card
10392,1/2/2025,Aaina Sharaf,South,Chennai,Beauty,Foundation,Foundation Magni,1,62507,0,62507,15215.42,COD
10393,8/20/2024,Alia Borde,East,Kolkata,Sports,Football,Football Commodi,3,54885,15,139956.75,25632.64,Credit Card
10394,2/1/2024,Kanav Shan,South,Hyderabad,Beauty,Foundation,Foundation Sequi,2,48780,5,92682,7015.32,Net Banking
10395,5/22/2024,Suhana Ram,East,Bhubaneswar,Groceries,Oil,Oil Accusamus,5,78992,20,315968,58414.79,UPI
10396,9/10/2024,Ivana Sen,South,Hyderabad,Kitchen,Juicer,Juicer Nesciunt,2,32994,15,56089.8,9486.42,Debit Card
10397,11/12/2023,Anaya Krish,West,Surat,Home Decor,Vase,Vase Accusamus,2,39486,5,75023.4,7928.62,Credit Card
10398,5/14/2025,Vihaan Lall,East,Guwahati,Electronics,Laptop,Laptop Sunt,3,78278,15,199608.9,41771.64,Credit Card
